*;CC1(CC=O)CN2CC21;CC1(CC=O)CN2CC21
*;COCC1CC(O)C1;COCC1CC(O)C1
*;CCC#CCC1CN1C;CCC#CCC1CN1C
*;N#CC12C3CC1C2C3=O;N#CC12C3CC1C2C3=O
*;O=CCCc1cnoc1;O=CCCc1cnoc1
*;CCC1NCC(=O)C1O;CCC1NCC(=O)C1O
*;C#CC(=N)OC(C)C#N;C#CC(=N)OC(C)C#N
*;CC(O)C#CCCC#N;CC(O)C#CCCC#N
*;CCc1[nH]nnc1C#N;CCc1[nH]nnc1C#N
*;NC=[NH+]CC(N)C(=O)[O-];NC=[NH+]CC(N)C(=O)[O-]
*;COCCCNC=O;COCCCNC=O
*;CCC12CN3CC1(C)C32;CCC12CN3CC1(C)C32
*;CC(C=O)OCCC#N;CC(C=O)OCCC#N
*;C#CCC(=O)C1(C)CO1;C#CCC(=O)C1(C)CO1
*;C#CCC(C)CC(C)O;C#CCC(C)CC(C)O
*;C#CC(C)N=C(N)OC;C#CC(C)N=C(N)OC
*;C#CC(=O)OC1(C)CC1;C#CC(=O)OC1(C)CC1
*;CCOCC(C#N)CC;CCOCC(C#N)CC
*;C#CCC(O)C(=O)C#C;C#CCC(O)C(=O)C#C
*;C#CC(O)C#CC(N)=O;C#CC(O)C#CC(N)=O
*;C#CC(C#N)OCCC;C#CC(C#N)OCCC
*;[NH3+]CC1CCC1C(=O)[O-];[NH3+]CC1CCC1C(=O)[O-]
*;CC1OC1(C#N)C=O;CC1OC1(C#N)C=O
*;O=CC1NC12CCC2O;O=CC1NC12CCC2O
*;N#Cc1n[nH]c(N)c1O;N#Cc1n[nH]c(N)c1O
*;CCCN=C(C#N)OC;CCCN=C(C#N)OC
*;CC(O)C1(CCO)CC1;CC(O)C1(CCO)CC1
*;O=CN1CC2(CCC2)C1;O=CN1CC2(CCC2)C1
*;C#CC12CCC1(O)C2C;C#CC12CCC1(O)C2C
*;CC1(C(N)=O)COCO1;CC1(C(N)=O)COCO1
*;CNC(=O)C(C=O)NC;CNC(=O)C(C=O)NC
*;CCC(CO)OC(N)=O;CCC(CO)OC(N)=O
*;CC(=O)C(O)C(C)(C)O;CC(=O)C(O)C(C)(C)O
*;N#CCC#CC1CC1;N#CCC#CC1CC1
*;C#CCC(=NC)NC=O;C#CCC(=NC)NC=O
*;CCC(C#N)OC(C)=N;CCC(C#N)OC(C)=N
*;CC(O)CC1=NCCO1;CC(O)CC1=NCCO1
*;C#CCC(=O)CCCC;C#CCC(=O)CCCC
*;COC1(C)CC1(O)C#N;COC1(C)CC1(O)C#N
*;O=CCC1(O)CN2CC21;O=CCC1(O)CN2CC21
*;C#CCOC1(C#C)CC1;C#CCOC1(C#C)CC1
*;N#CC(=O)COCCO;N#CC(=O)COCCO
*;CC(O)(C#N)C(O)C#N;CC(O)(C#N)C(O)C#N
*;CC(C=O)N(C)CC#N;CC(C=O)N(C)CC#N
*;CC(OC(N)=O)C1CN1;CC(OC(N)=O)C1CN1
*;OCC#Cc1cnn[nH]1;OCC#Cc1cnn[nH]1
*;COCCOCC(C)O;COCCOCC(C)O
*;CC(C)N1CC1CC#N;CC(C)N1CC1CC#N
*;CC#CC(O)CC(N)=O;CC#CC(O)CC(N)=O
*;C#Cc1ncc(NC)[nH]1;C#Cc1ncc(NC)[nH]1
*;C#CC1CC1(C)CCC;C#CC1CC1(C)CCC
*;CCC1CNC(=O)C1=O;CCC1CNC(=O)C1=O
*;CC(NC=O)C(=O)C#N;CC(NC=O)C(=O)C#N
*;N#CC1(C=O)NC1CO;N#CC1(C=O)NC1CO
*;CC(C=O)CCOC=N;CC(C=O)CCOC=N
*;CCOC(=O)COC=O;CCOC(=O)COC=O
*;CCC1C(=O)CCC1O;CCC1C(=O)CCC1O
*;C#CC12CC(N1)C21CN1;C#CC12CC(N1)C21CN1
*;CCCC1(CO)CN1;CCCC1(CO)CN1
*;C#CCC1C=CC(=O)N1;C#CCC1C=CC(=O)N1
*;O=Cn1cc(O)[nH]c1=O;O=Cn1cc(O)[nH]c1=O
*;CCC(C#N)C(O)C=O;CCC(C#N)C(O)C=O
*;CC1C2COC(C=O)C12;CC1C2COC(C=O)C12
*;CC(CC=O)C(F)(F)F;CC(CC=O)C(F)(F)F
*;CCC(C)C(F)(F)F;CCC(C)C(F)(F)F
*;CC(C)C1C(C#N)N1C;CC(C)C1C(C#N)N1C
*;O=CCCN1CC(O)C1;O=CCCN1CC(O)C1
*;CC1C2CC(C2)C1CO;CC1C2CC(C2)C1CO
*;CCCC1CN=C(C)O1;CCCC1CN=C(C)O1
*;O=COC1=NCC(=O)C1;O=COC1=NCC(=O)C1
*;C#CC(=O)n1cccn1;C#CC(=O)n1cccn1
*;CCN1CC1(C)C=O;CCN1CC1(C)C=O
*;N#CCC(C=O)CCO;N#CCC(C=O)CCO
*;CC1(CO)NC2COC21;CC1(CO)NC2COC21
*;N#CCC(O)COC=N;N#CCC(O)COC=N
*;O=CCN(C=O)CCO;O=CCN(C=O)CCO
*;CC1N(C)C1(C)CC=O;CC1N(C)C1(C)CC=O
*;CCCC(CC)C1CC1;CCCC(CC)C1CC1
*;CCC1CC1(C)C#N;CCC1CC1(C)C#N
*;CN=C(NCC#N)OC;CN=C(NCC#N)OC
*;C#CC1(C)NC1CC#N;C#CC1(C)NC1CC#N
*;C#CC(CC#N)COC;C#CC(CC#N)COC
*;CCC1C(C)C1CC#N;CCC1C(C)C1CC#N
*;[NH3+]CC1(C(=O)[O-])CCC1;[NH3+]CC1(C(=O)[O-])CCC1
*;CCCC1(O)COC1=N;CCCC1(O)COC1=N
*;Cn1nc(O)cc1C=O;Cn1nc(O)cc1C=O
*;CCOc1n[nH]nc1O;CCOc1n[nH]nc1O
*;CCC1CC2C(OC)C12;CCC1CC2C(OC)C12
*;C#CC12CCCC1N2C;C#CC12CCCC1N2C
*;O=CNC(=O)C1CC1;O=CNC(=O)C1CC1
*;C#CCCCCC=O;C#CCCCCC=O
*;N#Cc1nnon1;N#Cc1nnon1
*;CCC1(OC)CC2OC21;CCC1(OC)CC2OC21
*;CC(C)CC(O)CO;CC(C)CC(O)CO
*;C#CC(C#N)C1OC1C;C#CC(C#N)C1OC1C
*;C#CC1(CC)COCO1;C#CC1(CC)COCO1
*;COCc1cnoc1N;COCc1cnoc1N
*;CC(=O)N(C)CC(C)C;CC(=O)N(C)CC(C)C
*;CN1C(C=O)C1C=O;CN1C(C=O)C1C=O
*;CCC(=O)C1CCCC1;CCC(=O)C1CCCC1
*;CC(O)C#CC(F)(F)F;CC(O)C#CC(F)(F)F
*;O=Cc1ncc(=O)[nH]n1;O=Cc1ncc(=O)[nH]n1
*;CC1(CCO)CCC1;CC1(CCO)CCC1
*;Cc1cnoc1C(C)C;Cc1cnoc1C(C)C
*;C#CCCN=COC=O;C#CCCN=COC=O
*;CC(CCC=O)C1CO1;CC(CCC=O)C1CO1
*;CC#CCOCC(C)C;CC#CCOCC(C)C
*;Cc1cocc1OC=O;Cc1cocc1OC=O
*;N#CCC(=NO)C1CC1;N#CCC(=NO)C1CC1
*;CCOC12CC1CC2O;CCOC12CC1CC2O
*;C#CC(C)(O)CCO;C#CC(C)(O)CCO
*;CC(O)(C=O)C(F)(F)F;CC(O)(C=O)C(F)(F)F
*;C#CC(COC)OCC;C#CC(COC)OCC
*;CCC1OC(=N)C1C#N;CCC1OC(=N)C1C#N
*;CCOCC1(C#N)CO1;CCOCC1(C#N)CO1
*;NC(=O)C1CN1CC=O;NC(=O)C1CN1CC=O
*;CN1CC1CCC#N;CN1CC1CCC#N
*;O=C(CO)CCCCO;O=C(CO)CCCCO
*;N#CC12OCC1(O)C2O;N#CC12OCC1(O)C2O
*;Cc1nc(C#N)[nH]c1O;Cc1nc(C#N)[nH]c1O
*;C#CC#CC(C)(C)CC;C#CC#CC(C)(C)CC
*;C#Cc1conc1C#C;C#Cc1conc1C#C
*;C#CC(O)CC(C)=O;C#CC(O)CC(C)=O
*;CCCn1cccn1;CCCn1cccn1
*;C#CC1CC1C(=O)CC;C#CC1CC1C(=O)CC
*;CC(=O)CCCNC=O;CC(=O)CCCNC=O
*;N#CCC(=O)CC#N;N#CCC(=O)CC#N
*;CC(=O)COC1CC1O;CC(=O)COC1CC1O
*;C#CC#CCC1(C)CN1;C#CC#CCC1(C)CN1
*;C#CC(=O)CC#CCC;C#CC(=O)CC#CCC
*;O=Cc1nccc(=O)[nH]1;O=Cc1nccc(=O)[nH]1
*;CCOC12CNC1C2O;CCOC12CNC1C2O
*;CC1C(N)C1(N)C#N;CC1C(N)C1(N)C#N
*;CC1=CN(C=O)CCC1;CC1=CN(C=O)CCC1
*;CN(C=O)C1C2COC21;CN(C=O)C1C2COC21
*;O=CCN(C=O)C=O;O=CCN(C=O)C=O
*;CC1(C(=O)[O-])CC1C[NH3+];CC1(C(=O)[O-])CC1C[NH3+]
*;CN1CC1COCC#N;CN1CC1COCC#N
*;C#CC1C2C3C(=O)N1C32;C#CC1C2C3C(=O)N1C32
*;O=CCNC1(C=O)CC1;O=CCNC1(C=O)CC1
*;CCCC1CC(OC)C1;CCCC1CC(OC)C1
*;COCc1coc(C)n1;COCc1coc(C)n1
*;CC(C=O)OCCC#N;CC(C=O)OCCC#N
*;CN1C(=N)C(O)C1C#N;CN1C(=N)C(O)C1C#N
*;COC1CCC1C(C)=O;COC1CCC1C(C)=O
*;CCC1C(C)C=CC1C;CCC1C(C)C=CC1C
*;CC(C=O)COC=N;CC(C=O)COC=N
*;O=CCn1ncc(O)n1;O=CCn1ncc(O)n1
*;CCC1(C#N)CCO1;CCC1(C#N)CCO1
*;CC1(O)CC(CO)C1;CC1(O)CC(CO)C1
*;O=CCCOC1CC1;O=CCCOC1CC1
*;N#CC#CCCCCO;N#CC#CCCCCO
*;CC#CCOC(=N)C=O;CC#CCOC(=N)C=O
*;CC(CCO)CNC=O;CC(CCO)CNC=O
*;Cc1[nH]nc(C=O)c1C;Cc1[nH]nc(C=O)c1C
*;CNC(=O)C1CC1OC;CNC(=O)C1CC1OC
*;C#CCN1CC1CO;C#CCN1CC1CO
*;CC(C=O)C1C(C)C1C;CC(C=O)C1C(C)C1C
*;CCC(C)(C#N)OC=O;CCC(C)(C#N)OC=O
*;C#CC#CCC(C)O;C#CC#CCC(C)O
*;N#CC(N)(CO)C1CC1;N#CC(N)(CO)C1CC1
*;CC1(C)CC1C(N)=O;CC1(C)CC1C(N)=O
*;C#CC(=O)C(CO)NC;C#CC(=O)C(CO)NC
*;CN(C)C(=O)CCCO;CN(C)C(=O)CCCO
*;C#CC(C#N)OCCC;C#CC(C#N)OCCC
*;N#CCC1CC(C=O)C1;N#CCC1CC(C=O)C1
*;O=CC(O)C#CCCO;O=CC(O)C#CCCO
*;CCCNC(=O)C(N)=O;CCCNC(=O)C(N)=O
*;C#CC1N(C)C12CCC2;C#CC1N(C)C12CCC2
*;CCCCCCCC=O;CCCCCCCC=O
*;CCC1(C2CO2)CCO1;CCC1(C2CO2)CCO1
*;C#CCC#CC(C)CC;C#CCC#CC(C)CC
*;CC(C)COC(=O)CO;CC(C)COC(=O)CO
*;CCN=C(C#N)NCC;CCN=C(C#N)NCC
*;CCC(C#N)N(C)C;CCC(C#N)N(C)C
*;COC1CC1NC=O;COC1CC1NC=O
*;C[NH2+]CC1OC1C(=O)[O-];C[NH2+]CC1OC1C(=O)[O-]
*;C#CCC1CC(C)O1;C#CCC1CC(C)O1
*;N#CC(=O)[C-](O)C(N)=[NH2+];N#CC(=O)[C-](O)C(N)=[NH2+]
*;Nc1c[nH+]c(C(=O)[O-])[nH]1;Nc1c[nH+]c(C(=O)[O-])[nH]1
*;CC#CC(C)OCC=O;CC#CC(C)OCC=O
*;CCCC1OCC1=NO;CCCC1OCC1=NO
*;CCC(O)C#CCO;CCC(O)C#CCO
*;CC1OC1COC=N;CC1OC1COC=N
*;O=CNCCC1CCC1;O=CNCCC1CCC1
*;CCC1=CN(C)C(=O)C1;CCC1=CN(C)C(=O)C1
*;OCCNc1cocn1;OCCNc1cocn1
*;CC1C(C)(C)C1(C)C=O;CC1C(C)(C)C1(C)C=O
*;CN(C)C(C=O)CC#N;CN(C)C(C=O)CC#N
*;N#CC1(C=O)NC2CC21;N#CC1(C=O)NC2CC21
*;N#CC(N)COCCO;N#CC(N)COCCO
*;CCCC#CCC(C)=O;CCCC#CCC(C)=O
*;C#CCCC1(C#N)CO1;C#CCCC1(C#N)CO1
*;C#CC12COC3CC1C32;C#CC12COC3CC1C32
*;CC(C)CCC(O)CO;CC(C)CCC(O)CO
*;CC1(CC#N)CNC1=O;CC1(CC#N)CNC1=O
*;N#CCC1(C=O)CCC1;N#CCC1(C=O)CCC1
*;C#CCN(C)C1COC1;C#CCN(C)C1COC1
*;C#CC1C2C3N1CC23C;C#CC1C2C3N1CC23C
*;C#CC#CC1CC1C=O;C#CC#CC1CC1C=O
*;C#Cc1conc1O;C#Cc1conc1O
*;N#CCOCC(N)=O;N#CCOCC(N)=O
*;N#CCn1cccn1;N#CCn1cccn1
*;CC1(O)CN2CC21CO;CC1(O)CN2CC21CO
*;O=CC1CCC1CO;O=CC1CCC1CO
*;N#CC1(C=O)C(O)C1O;N#CC1(C=O)C(O)C1O
*;CCC1OCC=C1CO;CCC1OCC=C1CO
*;N#CC1(CC=O)CNC1;N#CC1(CC=O)CNC1
*;N#CCOC(=O)C1CN1;N#CCOC(=O)C1CN1
*;C#Cc1ncoc(=O)n1;C#Cc1ncoc(=O)n1
*;CC1CC(=O)C1NC=O;CC1CC(=O)C1NC=O
*;CC(C=O)C1(C#N)CO1;CC(C=O)C1(C#N)CO1
*;N#CC(N)C1CC(=N)O1;N#CC(N)C1CC(=N)O1
*;CCc1ccnc(=O)[nH]1;CCc1ccnc(=O)[nH]1
*;CCOc1c[nH]cc1O;CCOc1c[nH]cc1O
*;CC(O)COC(=N)C=O;CC(O)COC(=N)C=O
*;CC#CC1(CC)OC1C;CC#CC1(CC)OC1C
*;CCC(C[NH3+])CC(=O)[O-];CCC(C[NH3+])CC(=O)[O-]
*;C#Cc1c[nH]nc1O;C#Cc1c[nH]nc1O
*;COC1(C#N)CC1CO;COC1(C#N)CC1CO
*;C#CC1NC12CC1NC12;C#CC1NC12CC1NC12
*;N#CC1CC2C1N2C=O;N#CC1CC2C1N2C=O
*;CC(CO)C1C(C)C1C;CC(CO)C1C(C)C1C
*;CC(CCO)CCC=O;CC(CCO)CCC=O
*;CCC1CC2OC(=O)C12;CCC1CC2OC(=O)C12
*;COCC(=O)C(=N)N;COCC(=O)C(=N)N
*;CCC(C=O)OC=O;CCC(C=O)OC=O
*;N#CC1(N)C2CCC1O2;N#CC1(N)C2CCC1O2
*;CC(C)CN(C=N)C=O;CC(C)CN(C=N)C=O
*;CCCC1CC1NC=O;CCCC1CC1NC=O
*;C#CC(C#C)C(=O)C#N;C#CC(C#C)C(=O)C#N
*;CC1NC1C(=O)CC#N;CC1NC1C(=O)CC#N
*;C#CC1C2C3CN3C12;C#CC1C2C3CN3C12
*;C#CC1(CCOC)CN1;C#CC1(CCOC)CN1
*;CC(O)CC1(C)CCC1;CC(O)CC1(C)CCC1
*;C#CC(=O)CCNC=O;C#CC(=O)CCNC=O
*;CCc1cccn1CC;CCc1cccn1CC
*;CC1=CCN(C(N)=O)C1;CC1=CCN(C(N)=O)C1
*;CCC#CC(O)C(C)=O;CCC#CC(O)C(C)=O
*;CCCC(C)C(O)C#N;CCCC(C)C(O)C#N
*;C#CC1CNC(OC)=N1;C#CC1CNC(OC)=N1
*;CC(O)CC(O)CO;CC(O)CC(O)CO
*;C#Cc1cnon1;C#Cc1cnon1
*;N#CC(C#N)(C=O)C=O;N#CC(C#N)(C=O)C=O
*;COc1cnc(OC)o1;COc1cnc(OC)o1
*;C[NH2+]C(COC)C(=O)[O-];C[NH2+]C(COC)C(=O)[O-]
*;C#CC1CCCC(C)C1;C#CC1CCCC(C)C1
*;O=COCc1nc[nH]n1;O=COCc1nc[nH]n1
*;CC12CC3N1CC32CO;CC12CC3N1CC32CO
*;Cn1ccc(CC#N)c1;Cn1ccc(CC#N)c1
*;N=COc1occc1N;N=COc1occc1N
*;[NH3+]C1(C(=O)[O-])CC2CC21;[NH3+]C1(C(=O)[O-])CC2CC21
*;CCC1OC1C1NC1C;CCC1OC1C1NC1C
*;C#CC12CCC1(CO)O2;C#CC12CCC1(CO)O2
*;C#CCC(C)C(C)C;C#CCC(C)C(C)C
*;CCOC(C)(C#N)C#N;CCOC(C)(C#N)C#N
*;N#CC(CN)OC=N;N#CC(CN)OC=N
*;N#CC(O)CCOC=N;N#CC(O)CCOC=N
*;COCC1CC1C(C)C;COCC1CC1C(C)C
*;CC12NC(=O)C1C2C#N;CC12NC(=O)C1C2C#N
*;O=C1CNC1CN1CC1;O=C1CNC1CN1CC1
*;COC1(C)C(O)C1C=O;COC1(C)C(O)C1C=O
*;CC(=O)C1NC1C#N;CC(=O)C1NC1C#N
*;C#CCC#CCCCO;C#CCC#CCCCO
*;CC(N)(C#N)CC#N;CC(N)(C#N)CC#N
*;CC(CO)c1cnn[nH]1;CC(CO)c1cnn[nH]1
*;N=COC1CC(O)C1;N=COC1CC(O)C1
*;COCc1cc(N)[nH]n1;COCc1cc(N)[nH]n1
*;CC1(CC#N)COCO1;CC1(CC#N)COCO1
*;CCC1(C(C)O)CCO1;CCC1(C(C)O)CCO1
*;CC(O)C#CCCCO;CC(O)C#CCCCO
*;CCC1COC(C)(C)O1;CCC1COC(C)(C)O1
*;CC1C(O)C1C#CCO;CC1C(O)C1C#CCO
*;COc1c[nH]c(C)c1;COc1c[nH]c(C)c1
*;OCCCCC1CC1;OCCCCC1CC1
*;NC(=[NH2+])C1(C(=O)[O-])CN1;NC(=[NH2+])C1(C(=O)[O-])CN1
*;N#CC1(C=O)COC1;N#CC1(C=O)COC1
*;C#CC1C=CCC12CN2;C#CC1C=CCC12CN2
*;C#CC(=O)CC(C)O;C#CC(=O)CC(C)O
*;C#CC(C#N)(CC)NC;C#CC(C#N)(CC)NC
*;[NH3+]C(CNC=O)C(=O)[O-];[NH3+]C(CNC=O)C(=O)[O-]
*;C(CC1CO1)CN1CC1;C(CC1CO1)CN1CC1
*;OCCC1=NCCCO1;OCCC1=NCCCO1
*;C#CC#CC(C#N)NC;C#CC#CC(C#N)NC
*;C#CC1(O)CCC1OC;C#CC1(O)CCC1OC
*;CCC(=O)NC(=O)CO;CCC(=O)NC(=O)CO
*;CCCC1NC12COC2;CCCC1NC12COC2
*;C#CCC12OC3C1NC32;C#CCC12OC3C1NC32
*;CC1CC2NC12CC#N;CC1CC2NC12CC#N
*;CC1C(O)C2(C#N)CC12;CC1C(O)C2(C#N)CC12
*;CC(COCCO)=NO;CC(COCCO)=NO
*;CC(CC#N)C1CCC1;CC(CC#N)C1CCC1
*;CC1COC1(C=O)CO;CC1COC1(C=O)CO
*;O=COC1CC(=NO)C1;O=COC1CC(=NO)C1
*;N=COc1[nH]cnc1N;N=COc1[nH]cnc1N
*;C#CC1N(C=O)C1(C)C;C#CC1N(C=O)C1(C)C
*;CCC(O)C(=O)OC=N;CCC(O)C(=O)OC=N
*;CC1(CO)CC1CC#N;CC1(CO)CC1CC#N
*;C#CC1C2C3CC1(O)C32;C#CC1C2C3CC1(O)C32
*;CC1(C=O)C2C=CCN21;CC1(C=O)C2C=CCN21
*;N#Cc1nccc(=O)o1;N#Cc1nccc(=O)o1
*;COC(C)=NCC(C)C;COC(C)=NCC(C)C
*;N#CCOC(=O)C(N)=O;N#CCOC(=O)C(N)=O
*;C#CCCC1CC(C)C1;C#CCCC1CC(C)C1
*;CC1CCOC1OC=N;CC1CCOC1OC=N
*;C#CCNC(=NC)OC;C#CCNC(=NC)OC
*;COCc1oncc1C;COCc1oncc1C
*;C#CCCC(=O)C(C)=O;C#CCCC(=O)C(C)=O
*;N#Cc1ccc(N)o1;N#Cc1ccc(N)o1
*;CC12CC3CC1(C=O)N32;CC12CC3CC1(C=O)N32
*;CCCC1CC2CC12;CCCC1CC2CC12
*;CC(C#N)CCN1CC1;CC(C#N)CCN1CC1
*;CCC1C2CC(O2)C1O;CCC1C2CC(O2)C1O
*;CC(=O)CC(C)C(C)O;CC(=O)CC(C)C(C)O
*;CC(=O)NCC(O)CO;CC(=O)NCC(O)CO
*;O=CC(CO)C(=O)CO;O=CC(CO)C(=O)CO
*;CCC12CC(C)(CO1)C2;CCC12CC(C)(CO1)C2
*;CC(C#N)(C#N)NC=N;CC(C#N)(C#N)NC=N
*;CC1CC2C(CCO)N12;CC1CC2C(CCO)N12
*;Cc1ncoc1CC#N;Cc1ncoc1CC#N
*;CC#CC#CC#CC=O;CC#CC#CC#CC=O
*;CCCCOCCC#N;CCCCOCCC#N
*;C#CCOC(C)CC#N;C#CCOC(C)CC#N
*;CC(=N)OCC(C)=NO;CC(=N)OCC(C)=NO
*;CC(CC(F)(F)F)=NO;CC(CC(F)(F)F)=NO
*;C#CC1(C)CC1(C)C#N;C#CC1(C)CC1(C)C#N
*;C#CCC(CO)C1CO1;C#CCC(CO)C1CO1
*;C#CCN1CCC1C#C;C#CCN1CCC1C#C
*;NC(=O)Cc1cnno1;NC(=O)Cc1cnno1
*;C#CCC(C)C(=O)C#C;C#CCC(C)C(=O)C#C
*;COCC(CCO)=NO;COCC(CCO)=NO
*;C#CCOCC(=O)C=O;C#CCOCC(=O)C=O
*;CC(OC=N)C(O)C#N;CC(OC=N)C(O)C#N
*;N#CCCN=C(N)C#N;N#CCCN=C(N)C#N
*;C#CC1C(CO)N1CC;C#CC1C(CO)N1CC
*;O=CCC1C2OCC12O;O=CCC1C2OCC12O
*;CNCC(O)(C#N)C=O;CNCC(O)(C#N)C=O
*;CC1NC12CCC2CO;CC1NC12CCC2CO
*;C#CC(C#N)CN(C)C;C#CC(C#N)CN(C)C
*;CC1(C)OC1CCC=O;CC1(C)OC1CCC=O
*;O=CC1(C#CCO)CC1;O=CC1(C#CCO)CC1
*;CNC(C)C(C#N)NC;CNC(C)C(C#N)NC
*;CC1C(O)C1OC(N)=O;CC1C(O)C1OC(N)=O
*;CCc1c[nH]c(CC)n1;CCc1c[nH]c(CC)n1
*;CC(=O)N1CC1CO;CC(=O)N1CC1CO
*;C#CC(C)(C)C(C)=O;C#CC(C)(C)C(C)=O
*;CN(C(N)=O)C(=O)C#N;CN(C(N)=O)C(=O)C#N
*;CCOCC1(C)OC1C;CCOCC1(C)OC1C
*;CC(=O)CC(O)C(C)C;CC(=O)CC(O)C(C)C
*;C#CC#CC(O)CC;C#CC#CC(O)CC
*;CCC12NC(C1O)C2O;CCC12NC(C1O)C2O
*;N=COC1(C=O)CCC1;N=COC1(C=O)CCC1
*;N#CCOCCCC=O;N#CCOCCCC=O
*;CC#CCCC(C)(C)O;CC#CCCC(C)(C)O
*;CC(OC1CC1)C1CC1;CC(OC1CC1)C1CC1
*;CCn1cc(O)[nH]c1=O;CCn1cc(O)[nH]c1=O
*;C#CCN1CC(O)C1;C#CCN1CC(O)C1
*;C#CCC(=O)CC(C)=O;C#CCC(=O)CC(C)=O
*;C#CC1(C#C)OCCO1;C#CC1(C#C)OCCO1
*;C#CC1(C#C)OC1CC;C#CC1(C#C)OC1CC
*;CC(=O)C(C)OC(N)=O;CC(=O)C(C)OC(N)=O
*;CCCOC(C=O)C=O;CCCOC(C=O)C=O
*;C#CCC(O)C1CN1C;C#CCC(O)C1CN1C
*;CCC1NC1CC#N;CCC1NC1CC#N
*;CC(C=O)OCC=O;CC(C=O)OCC=O
*;N#CCc1nc(N)co1;N#CCc1nc(N)co1
*;C#CC1CC(C)C(O)C1;C#CC1CC(C)C(O)C1
*;CCC#CCCC(N)=O;CCC#CCCC(N)=O
*;C#CC1(C)COC(=N)O1;C#CC1(C)COC(=N)O1
*;CC1C(C#N)C2CC12O;CC1C(C#N)C2CC12O
*;CC(=O)C(C)CC1CC1;CC(=O)C(C)CC1CC1
*;C#CCC(=O)CCCO;C#CCC(=O)CCCO
*;N#CC1=C(C#N)CCC1;N#CC1=C(C#N)CCC1
*;CC(C)(C)[NH2+]CC(=O)[O-];CC(C)(C)[NH2+]CC(=O)[O-]
*;CCCC1CC=CCO1;CCCC1CC=CCO1
*;N=COCCCC=O;N=COCCCC=O
*;CC1CCC1OC=O;CC1CCC1OC=O
*;C#CC1CC1CCC=O;C#CC1CC1CCC=O
*;COCC12CC3CC1C32;COCC12CC3CC1C32
*;C#CC#CC1(C)CC1O;C#CC#CC1(C)CC1O
*;C#Cc1ccccc1C;C#Cc1ccccc1C
*;CCC(C)C(=O)COC;CCC(C)C(=O)COC
*;CC(C)C1CC(C#N)O1;CC(C)C1CC(C#N)O1
*;C#CC1C(O)COC1C;C#CC1C(O)COC1C
*;O=C(CCO)NCCO;O=C(CCO)NCCO
*;N#CC(O)C(=N)NC=O;N#CC(O)C(=N)NC=O
*;N#CC#CC#CCCO;N#CC#CC#CCCO
*;C#CC1OC(C)C2CC12;C#CC1OC(C)C2CC12
*;CCC(C)C1CCC1;CCC(C)C1CCC1
*;C#CC1CC(C)(C#C)C1;C#CC1CC(C)(C#C)C1
*;CCOCCCNC=O;CCOCCCNC=O
*;CCC[NH2+]CC(=O)[O-];CCC[NH2+]CC(=O)[O-]
*;OCCCc1ccoc1;OCCCc1ccoc1
*;CCC(O)(C#N)C(C)O;CCC(O)(C#N)C(C)O
*;N#CC(O)(C#N)CCO;N#CC(O)(C#N)CCO
*;CC1(C#N)CC1CO;CC1(C#N)CC1CO
*;N#CC1NCCC1O;N#CC1NCCC1O
*;CCCCNC(=O)NC;CCCCNC(=O)NC
*;CC1(OCC#N)COC1;CC1(OCC#N)COC1
*;O=CC1CCOCC1O;O=CC1CCOCC1O
*;CC(O)CC#CC#N;CC(O)CC#CC#N
*;O=Cn1nnc(O)n1;O=Cn1nnc(O)n1
*;CC(C)NC(=O)OC=N;CC(C)NC(=O)OC=N
*;CC1CC1C1CC1C=O;CC1CC1C1CC1C=O
*;C#CC(C)NC(=N)C=O;C#CC(C)NC(=N)C=O
*;CCC1(C)C2COC21C;CCC1(C)C2COC21C
*;Nc1occc1CC=O;Nc1occc1CC=O
*;CCCCCCCO;CCCCCCCO
*;CC#CC(=O)CCCC;CC#CC(=O)CCCC
*;N#CC(CO)C(N)CO;N#CC(CO)C(N)CO
*;CCN1CC1C(O)CO;CCN1CC1C(O)CO
*;CCC(=O)OC(C)C=O;CCC(=O)OC(C)C=O
*;CCC(C=O)CC1CC1;CCC(C=O)CC1CC1
*;N#CCC1CC(=O)CO1;N#CCC1CC(=O)CO1
*;CCC(=O)C1C(C)C1O;CCC(=O)C1C(C)C1O
*;CCC1CN1CC(N)=O;CCC1CN1CC(N)=O
*;CC(=O)C(=N)N(C)C=N;CC(=O)C(=N)N(C)C=N
*;COCC(O)CCC#N;COCC(O)CCC#N
*;Nc1[nH]c(O)nc1CO;Nc1[nH]c(O)nc1CO
*;O=C(CO)c1ccco1;O=C(CO)c1ccco1
*;CCC1(CC)C=CCC1;CCC1(CC)C=CCC1
*;NC(=O)C1(CO)CC1;NC(=O)C1(CO)CC1
*;O=CC(CO)CCCO;O=CC(CO)CCCO
*;N#CC(C=O)CCC=O;N#CC(C=O)CCC=O
*;CC(=NO)C1(C#N)CC1;CC(=NO)C1(C#N)CC1
*;C#CC1(C)COCC1C;C#CC1(C)COCC1C
*;CC(C)OCC(O)CO;CC(C)OCC(O)CO
*;CCC(C#N)COC=N;CCC(C#N)COC=N
*;N#CCC(=O)CCC=O;N#CCC(=O)CCC=O
*;C#CC(C#C)CC#CC;C#CC(C#C)CC#CC
*;CN=C(C=O)N(C)C=O;CN=C(C=O)N(C)C=O
*;CCC1C(C)C1OC=O;CCC1C(C)C1OC=O
